row_id,ls_number,name,gender,party,department,rank,rank_comment,appointment_begin,appointment_end,house,constituency,state,ministry_name,ministry_category,ministry_category2,comments,pid,start_source,end_source,ls_pid
1100,3,Gulzarilal Nanda,M,INC,atomic energy,CM,NOT_APPLICABLE,"Tuesday, 11 January 1966","Monday, 24 January 1966",Lok Sabha,SABARKANTHA,Gujarat,atomic energy,atomic energy,,,3_Gujarat_9_1_0,Council of Ministers Publication,Council of Ministers Publication,GEGJ17749
1101,3,Gulzarilal Nanda,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Wednesday, 27 May 1964","Tuesday, 9 June 1964",Lok Sabha,SABARKANTHA,Gujarat,external affairs,external affairs,,,3_Gujarat_9_1_0,Council of Ministers Publication,Council of Ministers Publication,GEGJ17749
1102,3,Gulzarilal Nanda,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Sunday, 1 September 1963","Wednesday, 27 May 1964",Lok Sabha,SABARKANTHA,Gujarat,home affairs,home affairs,,,3_Gujarat_9_1_0,Council of Ministers Publication,Council of Ministers Publication,GEGJ17749
1103,1,Jawaharlal Nehru,M,INC,NOT_APPLICABLE,PM,NOT_APPLICABLE,"Tuesday, 13 May 1952","Wednesday, 17 April 1957",Lok Sabha,Phulpur,Uttar Pradesh,prime minister,prime minister's office,,,,Council of Ministers Publication,Council of Ministers Publication,
1104,1,Jawaharlal Nehru,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Tuesday, 13 May 1952","Wednesday, 17 April 1957",Lok Sabha,Phulpur,Uttar Pradesh,external affairs,external affairs,,,,Council of Ministers Publication,Council of Ministers Publication,
1105,1,Jawaharlal Nehru,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Tuesday, 27 January 1953","Monday, 10 January 1955",Lok Sabha,Phulpur,Uttar Pradesh,defence,defence,,,,Council of Ministers Publication,Council of Ministers Publication,
1106,1,Jawaharlal Nehru,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Tuesday, 24 July 1956","Thursday, 30 August 1956",Lok Sabha,Phulpur,Uttar Pradesh,finance,finance,,,,Council of Ministers Publication,Council of Ministers Publication,
1107,1,Jawaharlal Nehru,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Wednesday, 30 January 1957","Wednesday, 17 April 1957",Lok Sabha,Phulpur,Uttar Pradesh,defence,defence,,,,Council of Ministers Publication,Council of Ministers Publication,
1108,1,Lal Bahadur Shastri,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Tuesday, 13 May 1952","Friday, 7 December 1956",Rajya Sabha,NOT_APPLICABLE,Uttar Pradesh,railways,"transport: shipping, railways, civil aviation, tourism",,,,Council of Ministers Publication,Council of Ministers Publication,
1109,1,Lal Bahadur Shastri,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Tuesday, 13 May 1952","Friday, 7 December 1956",Rajya Sabha,NOT_APPLICABLE,Uttar Pradesh,transportation,"transport: shipping, railways, civil aviation, tourism",,,,Council of Ministers Publication,Council of Ministers Publication,
1110,1,Jagjivan Ram,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Tuesday, 13 May 1952","Friday, 7 December 1956",Lok Sabha,Sasaram,Bihar,communications,"electronics, information technology & communications",,,,Council of Ministers Publication,Council of Ministers Publication,
1111,1,Jagjivan Ram,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Friday, 7 December 1956","Wednesday, 17 April 1957",Lok Sabha,Sasaram,Bihar,railways & transport,"transport: shipping, railways, civil aviation, tourism",,,,Council of Ministers Publication,Council of Ministers Publication,
1112,0,Maulana Abul Kalam Azad,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Saturday, 6 May 1950","Tuesday, 13 May 1952",not_applicable,not_applicable,not_applicable,education,education,,,,Council of Ministers Publication,Council of Ministers Publication,
1113,2,Hafiz Mohammad Ibrahim,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Wednesday, 2 April 1958","Tuesday, 10 April 1962",Rajya Sabha,NOT_APPLICABLE,Uttar Pradesh,irrigation & power,"irrigation, power & energy",,,,Council of Ministers Publication,Council of Ministers Publication,
1114,2,Kabir Humayun,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Wednesday, 17 April 1957","Thursday, 10 April 1958",Rajya Sabha,NOT_APPLICABLE,West Bengal,transport,"transport: shipping, railways, civil aviation, tourism",,,,Council of Ministers Publication,Council of Ministers Publication,
1115,2,Kabir Humayun,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Wednesday, 17 April 1957","Thursday, 10 April 1958",Rajya Sabha,NOT_APPLICABLE,West Bengal,communications,"electronics, information technology & communications",,,,Council of Ministers Publication,Council of Ministers Publication,
1116,2,Kabir Humayun,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Thursday, 10 April 1958","Tuesday, 10 April 1962",Rajya Sabha,NOT_APPLICABLE,West Bengal,scientific development,scientific research,,,,Council of Ministers Publication,Council of Ministers Publication,
1117,2,Kabir Humayun,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Thursday, 10 April 1958","Tuesday, 10 April 1962",Rajya Sabha,NOT_APPLICABLE,West Bengal,cultural affairs,culture,,,,Council of Ministers Publication,Council of Ministers Publication,
1118,2,T T Krishnamachari,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Wednesday, 17 April 1957","Friday, 14 February 1958",Lok Sabha,Tiruchandur,Madras,finance,finance,,,,Council of Ministers Publication,Council of Ministers Publication,
1119,2,Ajit Prasad Jain,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Wednesday, 17 April 1957","Monday, 24 August 1959",Lok Sabha,Tumkur,Mysore,food & agriculture,"food, consumer affairs, public distribution",agriculture,,,Council of Ministers Publication,Council of Ministers Publication,
1120,2,Govind Ballabh Pant,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Wednesday, 17 April 1957","Tuesday, 7 March 1961",Rajya Sabha,NOT_APPLICABLE,Uttar Pradesh,home affairs,home affairs,,,,Council of Ministers Publication,Council of Ministers Publication,
1121,2,S K Patil,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Wednesday, 17 April 1957","Saturday, 29 March 1958",Lok Sabha,Banaskantha,Gujarat,irrigation & power,"irrigation, power & energy",,,,Council of Ministers Publication,Council of Ministers Publication,
1122,2,S K Patil,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Saturday, 29 March 1958","Monday, 24 August 1959",Lok Sabha,Banaskantha,Gujarat,communications,"electronics, information technology & communications",,,,Council of Ministers Publication,Council of Ministers Publication,
1123,2,S K Patil,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Saturday, 29 March 1958","Monday, 24 August 1959",Lok Sabha,Banaskantha,Gujarat,transport,"transport: shipping, railways, civil aviation, tourism",,,,Council of Ministers Publication,Council of Ministers Publication,
1124,2,S K Patil,M,INC,NOT_APPLICABLE,CM,Additional Charge,"Saturday, 29 August 1959","Tuesday, 10 April 1962",Lok Sabha,Banaskantha,Gujarat,irrigation & power,"irrigation, power & energy",,,,Council of Ministers Publication,Council of Ministers Publication,
1125,2,S K Patil,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Monday, 24 August 1959","Tuesday, 10 April 1962",Lok Sabha,Banaskantha,Gujarat,food & agriculture,"food, consumer affairs, public distribution",agriculture,,,Council of Ministers Publication,Council of Ministers Publication,
1126,2,Bali Ram Bhagat,M,INC,NOT_APPLICABLE,DCM,NOT_APPLICABLE,"Wednesday, 17 April 1957","Tuesday, 10 April 1962",Lok Sabha,Arrah,Bihar,finance,finance,,,,Council of Ministers Publication,Council of Ministers Publication,
1127,2,K D Malaviya,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Wednesday, 17 April 1957","Thursday, 25 April 1957",Lok Sabha,Domariagaj,Uttar Pradesh,"steel, mines & fuel","steel, coal, mines, oil, petrol, chemicals, fertilizers",,,,Council of Ministers Publication,Council of Ministers Publication,
1128,2,K D Malaviya,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Thursday, 25 April 1957","Tuesday, 10 April 1962",Lok Sabha,Domariagaj,Uttar Pradesh,mines & oil,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,,Council of Ministers Publication,Council of Ministers Publication,
1129,2,L N Mishra,M,INC,NOT_APPLICABLE,DCM,NOT_APPLICABLE,"Monday, 22 August 1960","Tuesday, 10 April 1962",Lok Sabha,Saharsa,Bihar,planning,"statistics, planning and program implementation",,,,Council of Ministers Publication,Council of Ministers Publication,
1130,2,L N Mishra,M,INC,NOT_APPLICABLE,DCM,NOT_APPLICABLE,"Monday, 22 August 1960","Tuesday, 10 April 1962",Lok Sabha,Saharsa,Bihar,labour & employment,"labour, employment, rehabilitation",,,,Council of Ministers Publication,Council of Ministers Publication,
1131,2,Shyam Nandan Mishra,M,JP,NOT_APPLICABLE,DCM,NOT_APPLICABLE,"Wednesday, 17 April 1957","Tuesday, 10 April 1962",Lok Sabha,Begusarai,Bihar,planning,"statistics, planning and program implementation",,,,Council of Ministers Publication,Council of Ministers Publication,
1132,2,V K Krishna Menon,M,IND,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Wednesday, 17 April 1957","Tuesday, 10 April 1962",Lok Sabha,Trivandrum,Kerala,defence,defence,,,,Council of Ministers Publication,Council of Ministers Publication,
1133,2,Raghuramiah Kotha,M,INC,NOT_APPLICABLE,DCM,NOT_APPLICABLE,"Tuesday, 21 May 1957","Tuesday, 10 April 1962",Lok Sabha,Guntur,Andhra Pradesh,defence,defence,,,,Council of Ministers Publication,Council of Ministers Publication,
1134,2,Raj Bahadur,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Wednesday, 17 April 1957","Tuesday, 10 April 1962",Lok Sabha,Bharatpur,Rajasthan,transport & communications,"transport: shipping, railways, civil aviation, tourism",communication,,,Council of Ministers Publication,Council of Ministers Publication,
1135,2,K C Reddy,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Wednesday, 17 April 1957","Wednesday, 5 April 1961",Lok Sabha,Chikallapur,Mysore,works & housing,"works, housing, urban development",,,,Council of Ministers Publication,Council of Ministers Publication,
1136,2,K C Reddy,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Wednesday, 17 April 1957","Wednesday, 5 April 1961",Lok Sabha,Chikallapur,Mysore,supply,supply,,,,Council of Ministers Publication,Council of Ministers Publication,
1137,2,K C Reddy,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Wednesday, 5 April 1961","Tuesday, 10 April 1962",Lok Sabha,Chikallapur,Mysore,commerce & industry,"commerce, industry, civil supplies",,,,Council of Ministers Publication,Council of Ministers Publication,
1138,2,B Gopala Reddi,M,INC,Economic Affairs,MoS,NOT_APPLICABLE,"Sunday, 2 March 1958","Saturday, 10 May 1958",Rajya Sabha,NOT_APPLICABLE,Andhra Pradesh,economic affairs,"commerce, industry, civil supplies",,,,Council of Ministers Publication,Council of Ministers Publication,
1139,2,B Gopala Reddi,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Saturday, 10 May 1958","Friday, 7 April 1961",Rajya Sabha,NOT_APPLICABLE,Andhra Pradesh,revenue & expenditure,finance,,,,Council of Ministers Publication,Council of Ministers Publication,
1140,2,B Gopala Reddi,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Wednesday, 5 April 1961","Tuesday, 10 April 1962",Rajya Sabha,NOT_APPLICABLE,Andhra Pradesh,"works, housing & supply","works, housing, urban development",supply,,,Council of Ministers Publication,Council of Ministers Publication,
1141,2,Manubhai Shah,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Wednesday, 17 April 1957","Thursday, 25 April 1957",Lok Sabha,Jamnagar,Gujarat,commerce & industry,"commerce, industry, civil supplies",,,,Council of Ministers Publication,Council of Ministers Publication,
1142,2,Manubhai Shah,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Thursday, 25 April 1957","Tuesday, 10 April 1962",Lok Sabha,Jamnagar,Gujarat,industry,"commerce, industry, civil supplies",,,,Council of Ministers Publication,Council of Ministers Publication,
1143,2,Kalu Lal Shrimali,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Wednesday, 17 April 1957","Tuesday, 10 April 1962",Rajya Sabha,NOT_APPLICABLE,Rajasthan,education,education,,,,Council of Ministers Publication,Council of Ministers Publication,
1144,2,Kalu Lal Shrimali,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Wednesday, 17 April 1957","Tuesday, 10 April 1962",Rajya Sabha,NOT_APPLICABLE,Rajasthan,scientific research,scientific research,,,,Council of Ministers Publication,Council of Ministers Publication,
1145,2,Kalu Lal Shrimali,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Thursday, 10 April 1958","Tuesday, 10 April 1962",Rajya Sabha,NOT_APPLICABLE,Rajasthan,education,education,,,,Council of Ministers Publication,Council of Ministers Publication,
1146,2,Satya Narayan,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Wednesday, 17 April 1957","Tuesday, 10 April 1962",Lok Sabha,Darbhanga,Bihar,parliamentary affairs,parliamentary affairs,,,,Council of Ministers Publication,Council of Ministers Publication,
1147,2,P Subbarayan,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Wednesday, 2 September 1959","Tuesday, 10 April 1962",Lok Sabha,Tiruchengode,Madras,transport & communications,"transport: shipping, railways, civil aviation, tourism",communication,,,Council of Ministers Publication,Council of Ministers Publication,
1148,2,Ashok K Sen,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Wednesday, 17 April 1957","Monday, 12 May 1958",Lok Sabha,Calcutta North West,West Bengal,law,law & justice,,,,Council of Ministers Publication,Council of Ministers Publication,
1149,2,Ashok K Sen,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Monday, 12 May 1958","Tuesday, 10 April 1962",Lok Sabha,Calcutta North West,West Bengal,law,law & justice,,,,Council of Ministers Publication,Council of Ministers Publication,
1150,2,Swaran Singh,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Wednesday, 17 April 1957","Tuesday, 10 April 1962",Lok Sabha,Jullunder,Punjab,"steel, mines & fuel","steel, coal, mines, oil, petrol, chemicals, fertilizers",,,,Council of Ministers Publication,Council of Ministers Publication,
1151,1,Maulana Abul Kalam Azad,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Tuesday, 13 May 1952","Wednesday, 17 April 1957",Lok Sabha,Gurgaon,Punjab,natural resources,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,,Council of Ministers Publication,Council of Ministers Publication,
1152,2,Jai Sukh Lal Hathi,M,INC,NOT_APPLICABLE,DCM,NOT_APPLICABLE,"Wednesday, 17 April 1957","Tuesday, 10 April 1962",Lok Sabha,Halar,Bombay,irrigation & power,"irrigation, power & energy",,,,Council of Ministers Publication,Council of Ministers Publication,
1153,2,P S Deshmukh,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Wednesday, 17 April 1957","Thursday, 25 April 1957",Lok Sabha,Amaravati,Maharashtra,food & agriculture,"food, consumer affairs, public distribution",agriculture,,,Council of Ministers Publication,Council of Ministers Publication,
1154,2,P S Deshmukh,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Thursday, 25 April 1957","Wednesday, 31 December 1958",Lok Sabha,Amaravati,Maharashtra,cooperation,"rural development, community development, panchayati raj",,,,Council of Ministers Publication,Council of Ministers Publication,
1155,2,P S Deshmukh,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Wednesday, 31 December 1958","Monday, 9 April 1962",Lok Sabha,Amaravati,Maharashtra,agriculture,agriculture,,,,Council of Ministers Publication,Council of Ministers Publication,
1156,2,Surendra Kumar Dey,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Wednesday, 17 April 1957","Wednesday, 31 December 1958",Rajya Sabha,NOT_APPLICABLE,Delhi,community development,"rural development, community development, panchayati raj",,,,Council of Ministers Publication,Council of Ministers Publication,
1157,2,Surendra Kumar Dey,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Wednesday, 31 December 1958","Tuesday, 10 April 1962",Rajya Sabha,NOT_APPLICABLE,Delhi,community development & cooperation,"rural development, community development, panchayati raj",,,,Council of Ministers Publication,Council of Ministers Publication,
1158,2,Mehr Chand Khanna,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Wednesday, 17 April 1957","Monday, 22 April 1957",Rajya Sabha,NOT_APPLICABLE,West Bengal,rehabilitation,"labour, employment, rehabilitation",,,,Council of Ministers Publication,Council of Ministers Publication,
1159,2,Mehr Chand Khanna,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Monday, 22 April 1957","Thursday, 26 October 1961",Rajya Sabha,NOT_APPLICABLE,West Bengal,rehabilitation,"labour, employment, rehabilitation",,,,Council of Ministers Publication,Council of Ministers Publication,
1160,2,Mehr Chand Khanna,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Monday, 22 April 1957","Thursday, 26 October 1961",Rajya Sabha,NOT_APPLICABLE,West Bengal,minority affairs,"women, social justice, minority, tribal affairs",,,,Council of Ministers Publication,Council of Ministers Publication,
1161,2,Mehr Chand Khanna,M,INC,NOT_APPLICABLE,CM,NOT_APPLICABLE,"Thursday, 26 October 1961","Tuesday, 10 April 1962",Rajya Sabha,NOT_APPLICABLE,West Bengal,rehabilitation,"labour, employment, rehabilitation",,,,Council of Ministers Publication,Council of Ministers Publication,
1162,3,D R Chavan,M,INC,NOT_APPLICABLE,DCM,NOT_APPLICABLE,"Tuesday, 8 May 1962","Wednesday, 27 May 1964",Lok Sabha,KARAD,Maharashtra,defence,defence,,,3_Maharashtra_16_1_0,Council of Ministers Publication,Council of Ministers Publication,GEMH16396
1163,3,D R Chavan,M,INC,NOT_APPLICABLE,DCM,NOT_APPLICABLE,"Wednesday, 27 May 1964","Tuesday, 9 June 1964",Lok Sabha,KARAD,Maharashtra,defence,defence,,,3_Maharashtra_16_1_0,Council of Ministers Publication,Council of Ministers Publication,GEMH16396
1164,3,D R Chavan,M,INC,NOT_APPLICABLE,DCM,NOT_APPLICABLE,"Monday, 15 June 1964","Tuesday, 11 January 1966",Lok Sabha,KARAD,Maharashtra,food & agriculture,"food, consumer affairs, public distribution",agriculture,,3_Maharashtra_16_1_0,Council of Ministers Publication,Council of Ministers Publication,GEMH16396
1165,3,D R Chavan,M,INC,NOT_APPLICABLE,DCM,NOT_APPLICABLE,"Tuesday, 11 January 1966","Monday, 24 January 1966",Lok Sabha,KARAD,Maharashtra,food & agriculture,"food, consumer affairs, public distribution",agriculture,,3_Maharashtra_16_1_0,Council of Ministers Publication,Council of Ministers Publication,GEMH16396
1166,3,D R Chavan,M,INC,NOT_APPLICABLE,DCM,NOT_APPLICABLE,"Monday, 24 January 1966","Monday, 14 February 1966",Lok Sabha,KARAD,Maharashtra,planning,"statistics, planning and program implementation",,,3_Maharashtra_16_1_0,Council of Ministers Publication,Council of Ministers Publication,GEMH16396
1167,3,D R Chavan,M,INC,NOT_APPLICABLE,DCM,NOT_APPLICABLE,"Monday, 14 February 1966","Monday, 13 March 1967",Lok Sabha,KARAD,Maharashtra,"labour, employment & rehabilitation","labour, employment, rehabilitation",,,3_Maharashtra_16_1_0,Council of Ministers Publication,Council of Ministers Publication,GEMH16396
1168,2,B N Datar,M,INC,NOT_APPLICABLE,MoS,NOT_APPLICABLE,"Wednesday, 17 April 1957","Tuesday, 10 April 1962",Lok Sabha,Belgaum,Mysore,home affairs,home affairs,,,,Council of Ministers Publication,Council of Ministers Publication,
